game_str,play_id,timestamp,startrun_ts,time_lost,spd_sm_mapsoft_theta,acc_5to10_95th,ft_til_1st_sm,spd_to_1st_sm,shouldstartrun_ts,E_itsx_ts,E_catch_ts,wouldbe_ft_til_1st_itsx_ifmax,wouldbe_ft_til_1st_itsx_ifmed,wouldbe_ft_til_1st_catch_ifmax,wouldbe_ft_til_1st_catch_ifmed,wouldbe_ft_til_1st_itsx_ifmean,wouldbe_ft_til_1st_catch_ifmean
y1_d018_OXG_QEA,83.0,2280717,2280717.0,0.0,29.03627011704195,19.33927351762464,87.95075226911091,1.501433591822945,2280717.0,2284917.1955780387,2284995.862796416,-7.840650712410313,-1.2293834368781216,-8.483977,-1.8357747,1.7814398,1.1659092
y1_d018_OXG_QEA,134.0,3842617,3842617.0,0.0,26.733810149323105,24.98517682022452,87.47630834354688,3.564563241712051,3842617.0,3847117.831373836,3847189.350883358,-16.864982780428534,-7.429140930178557,-17.669615,-8.159111,-3.483827,-4.113577
y1_d018_OXG_QEA,139.0,3933767,3933767.0,0.0,28.37633612538177,21.485748841814708,87.96968665406565,3.0611877573269908,3933767.0,3937667.1151189264,3937779.837162128,-2.244023757661855,3.9763760270206943,-4.7933683,1.5664612,6.6123385,4.3105206
y1_d018_OXG_QEA,154.0,4437667,4437667.0,0.0,30.18938313922284,20.388183873159846,85.64991354627543,4.9159059582081,4437667.0,4441367.005233807,4441488.39689854,-3.733760111402319,2.95916854570482,-6.2555704,0.6909895,5.508369,3.4137118
y1_d018_OXG_QEA,169.0,4939817,4939817.0,0.0,29.06338960445403,18.52849900128604,87.00249766911925,3.849432268016813,4939817.0,4943517.087454654,4943625.289489296,1.17870156790873,6.248933120686723,-1.5648171,3.6327858,8.44256,5.929071
y1_d018_OXG_QEA,182.0,5344967,5344967.0,0.0,32.81487147855981,21.40088397261536,86.28276314119374,5.528602642577027,5344967.0,5348467.811766848,5348558.262790579,1.012385469125287,8.366282758803033,0.6841084,8.091619,10.758256,10.582302
y1_d018_OXG_QEA,221.0,6624567,6624567.0,0.0,32.81487147855981,21.40088397261536,86.83840295996099,1.9815876293776569,6624567.0,6628417.647386408,6628496.556833572,-2.5900716858025783,6.464483354968703,-3.326906,5.8556504,9.204498,8.434965
y1_d018_OXG_QEA,228.0,6917617,6917617.0,0.0,28.441271736675432,18.938035889940465,90.11785537960026,5.224968119574669,6917617.0,6921367.827894415,6921460.659925103,2.518513179063042,7.790847911031621,2.309097,7.592312,9.906215,9.642905
y1_d018_OXG_QEA,273.0,8306317,8306317.0,0.0,26.733810149323105,24.98517682022452,86.3686116677564,3.177270447942533,8306317.0,8310767.584806042,8310858.435671288,-16.047764093228864,-6.717724961855619,-16.30613,-6.951871,-2.676012,-2.9633772
y1_d018_OXG_QEA,338.0,10385967,10385967.0,0.0,31.836479615871127,26.15263095566485,88.20440335852714,3.309613876844537,10385967.0,10389967.183100924,10390151.68283376,-8.013833606922072,2.8581548865334163,-11.8638,-0.3205345,6.4237723,3.2613368
y1_d018_OXG_QEA,341.0,10436967,10436967.0,0.0,31.962259388656378,20.38040239413987,91.63412301078212,2.637195634162879,10436967.0,10440567.90324216,10440665.664669411,9.22407533260694,16.328787093970718,9.150497,16.264626,18.906157,16.205467
y1_d019_JFU_YJD,19.0,541093,541093.0,0.0,32.661425214197216,25.41590044687382,89.17016747838723,3.8635452918569513,541093.0,544743.8089652259,544836.4601556085,-2.459159487590121,6.107237439065802,-2.714188,5.8926573,8.883939,8.467043
y1_d019_JFU_YJD,35.0,902843,902843.0,0.0,30.005163409941247,24.437970144837088,88.5609285557469,0.981029656483372,902843.0,906643.7279454474,906728.8602096388,2.6235121859213777,10.563964855531315,2.15827,10.1434355,13.870776,13.415469
y1_d019_JFU_YJD,48.0,1565321,1565321.0,0.0,27.89829451262401,12.258708984414852,92.22070499614595,4.745071247306498,1565321.0,1569071.4128277004,1569161.747576848,12.877994324268036,16.694604726819836,12.608627,16.43918,18.187319,17.934238
y1_d019_JFU_YJD,74.0,2430629,2430629.0,0.0,29.750412737132947,38.186079036423735,88.95060873245684,1.592338798455728,2430629.0,2434379.666778441,2434471.975117945,-0.7985564170112698,10.081840949023356,-1.0403624,9.869094,14.825993,14.588358
