game_str,play_id,batter,hand,mean_hustle_plus,mean_effort,pr_safe_baseline,stretch_by_1st_saved_ms,pr_safe_wouldbe_mean,pr_safe_wouldbe_max,pr_safe_wouldbe_med,nth_throw,safe,advanced,time_lost,spd_sm_mapsoft_theta,acc_5to10_95th,wouldbe_ft_til_1st_itsx_ifmax,wouldbe_ft_til_1st_itsx_ifmed,wouldbe_ft_til_1st_catch_ifmax,wouldbe_ft_til_1st_catch_ifmed
y1_d002_CGA_QEA,254.0,QEA-0365,L,61.15772531223469,43.648360313404545,0.38949822304764126,-10.634363360702991,0.34800176894400786,0.3835989610812716,0.3480018364270917,1,False,False,200.0,31.836479615871127,26.15263095566485,13.400585805844592,20.90698992760752,9.001623,17.14434
y1_d003_CGA_QEA,5.0,CGA-1458,R,90.5993828253235,64.66091545332033,0.20288359396130118,-27.257749631928164,0.140842720024182,0.14720861217979056,0.1408427526406022,1,False,False,50.0,28.789288354026176,21.54155616598899,12.676795375238536,18.45992321225043,12.200633,18.019428
y1_d003_CGA_QEA,12.0,QEA-0365,L,78.1265526841173,55.75903786791658,0.2321165480458357,-4.91268373967614,0.11102868711503026,0.7238859900278163,0.11591161563407239,1,False,False,0.0,31.836479615871127,26.15263095566485,5.679436013129632,14.365700845473054,2.8424602,11.967312
y1_d003_CGA_QEA,63.0,QEA-0117,R,137.4558639875508,98.1024563599767,0.26554536178688615,-25.27449188148603,0.19609931943917364,0.6611437255841199,0.1965447721678946,1,False,False,50.0,29.31342391601084,15.143515059438355,6.443355814833155,11.585772475159912,5.6207905,10.799177
y1_d003_CGA_QEA,81.0,QEA-0365,L,57.4626273614612,41.01116336199309,0.19753631160024,0.09222858166322112,0.09585236978925292,0.99856292455462,0.11225021695520952,1,False,False,50.0,31.836479615871127,26.15263095566485,1.3770184267615548,10.459193678399842,-1.8342849,7.765381
y1_d003_CGA_QEA,105.0,CGA-1547,R,136.72028692361675,97.57747390582307,0.703131604238951,7.846851243637502,0.23340415593825642,0.9957654980414964,0.53543321820362,1,False,False,0.0,30.782888304957744,23.80877571968228,-0.0011872626657154,8.599008997408172,-0.5479907,8.122685
y1_d003_CGA_QEA,124.0,QEA-0027,R,114.87146710759941,81.98393842222988,0.18167187098890003,11.730282618664205,0.13017861831291994,0.7826680858912828,0.13039539725614188,1,False,False,0.0,32.81487147855981,21.40088397261536,4.2112532463882,11.950725204314862,3.7239277,11.545294
y1_d003_CGA_QEA,133.0,QEA-0117,R,78.88694916434291,56.30173397671532,0.3325992213194717,8.997958461754024,0.21553991250740648,0.7304400266543599,0.21663675708212435,2,False,False,0.0,29.31342391601084,15.143515059438355,5.481597063374172,10.46026605710177,5.1047754,10.099625
y1_d003_CGA_QEA,139.0,CGA-1198,L,91.30032291905961,65.16117744987605,0.9141818251454173,,0.1261339677573876,0.12811665606138922,0.12613396775738372,1,False,False,0.0,27.38643283237457,17.16403476555797,31.79878299053518,34.89236867048007,30.117275,33.333668
y1_d003_CGA_QEA,145.0,CGA-1166,L,29.766870408338743,21.24466007118919,0.22726405417934814,14.211136042140424,0.15823479372490787,0.17145891415737097,0.15823499117306095,1,False,False,400.0,27.092100476393444,24.38163731771368,12.136993159140372,18.073387665048244,10.340874,16.414026
y1_d003_CGA_QEA,152.0,QEA-0365,L,119.1312097464919,85.02412313471714,0.28741440133088403,23.18763876054436,0.11764997219774974,0.9220301710983378,0.11826324556420854,1,False,False,0.0,31.836479615871127,26.15263095566485,2.2579333032346565,10.881388016886037,1.4857019,10.231897
y1_d003_CGA_QEA,166.0,CGA-2010,R,123.56660931875567,88.18967446409859,0.9999702266222276,5.868364468216896,0.8321667433174893,0.9999988431994549,0.9855198372277469,1,True,False,0.0,28.55818276113311,22.18615447645277,-6.40908276225261,0.7035170676254889,-6.6038737,0.5223292
y1_d003_CGA_QEA,169.0,CGA-1592,L,95.83815028810731,68.39983165149984,0.21558203042189972,22.602640809491277,0.1661651178635556,0.19951455514509997,0.1742316693932745,1,False,False,50.0,26.969202933732177,22.97527886342777,9.91951183749398,15.729867648244545,7.5311546,13.534793
y1_d003_CGA_QEA,189.0,QEA-0180,R,44.88776378867238,32.03646436338287,0.308744855579302,8.509558110497892,0.23875895097726343,0.28221716635355176,0.23875895387981977,1,False,False,0.0,30.576201601283017,22.900612161359938,14.801284209238858,21.47729880567082,12.967271,19.866034
y1_d004_CGA_QEA,4.0,CGA-1458,L,43.19183786301685,30.82607948575813,0.2502551839202273,-15.64717704243958,0.21065659962017302,0.9351396096217773,0.23311625937828231,1,False,False,0.0,28.789288354026176,21.54155616598899,5.760234794457016,10.826266063531182,1.1751827,6.568136
y1_d004_CGA_QEA,112.0,QEA-0263,L,104.72854364053902,74.74491872584211,0.9266142659661211,-5.404729471541941,0.9757285928174471,0.9999999997995441,0.9999905363744825,1,False,False,0.0,29.79064702908964,23.797244463170816,-9.51484138811463,-1.8190863778538848,-13.506954,-5.4529634
y1_d004_CGA_QEA,200.0,CGA-1166,R,120.17943602597302,85.7722438030903,0.17080983369140668,-9.506018026731908,0.12086108797603404,0.1270715976099634,0.12168286449890667,1,False,False,0.0,27.092100476393444,24.38163731771368,14.594450741047142,20.21143368711624,11.164012,17.031729
y1_d004_CGA_QEA,241.0,CGA-1547,R,99.32463083480381,70.88813804862218,0.1602275083113881,18.8074448723346,0.10990273007760915,0.991052682428777,0.11930406353519396,2,False,False,0.0,30.782888304957744,23.80877571968228,3.6898822619432057,11.174586259217048,-0.40379173,7.5941825
y1_d005_JJS_YJD,8.0,JJS-1625,R,127.41301518464867,90.93486010154584,0.7972450920513018,68.90679165086476,0.3289048324859277,0.9972695128729269,0.8024684789025063,1,True,False,0.0,29.251223972732976,18.378152044481176,2.833226566366937,8.112047738924177,-0.4716805,4.962411
y1_d005_JJS_YJD,10.0,JJS-2335,L,113.02657243052207,80.66723432320994,0.8933475967660944,-4.938136716838926,0.9999999997680136,0.9999999999999999,0.999999999997911,2,False,False,0.0,27.86969069197618,26.30746759656968,-20.06838029403197,-13.039806458089116,-23.862173,-16.627241
y1_d005_JJS_YJD,11.0,JJS-1834,L,110.97726022505597,79.2046371274809,0.46554170222464997,-4.152495324611664,0.999999908040805,0.9999999999999993,0.9999999992320092,1,False,False,0.0,30.40074591655248,25.36602323131513,-21.5786836469999,-11.257864319088052,-22.551775,-12.082335
y1_d005_JJS_YJD,16.0,YJD-0345,L,124.49244709038975,88.85044627079557,0.16970893973832613,-8.241476578405127,0.10794304471708237,0.11627077977615949,0.11665448186126048,1,False,False,396.0,32.661425214197216,25.41590044687382,17.602960263826365,25.3508440435625,13.611447,21.831957
y1_d005_JJS_YJD,119.0,YJD-0025,L,116.47803276990078,83.13054674582698,0.4331118133281716,-2.3432068871334195,0.3573573690060253,0.38054841368226155,0.35923172803603204,1,False,False,0.0,32.10039245201825,23.26797342852614,12.58336428374573,18.974003457594748,9.582145,16.388197
y1_d005_JJS_YJD,152.0,JJS-1834,R,106.76680548277908,76.1996292607573,0.17019983978633502,81.3389844475314,0.13142959608039442,0.9999689994409805,0.5154138657220029,1,False,False,0.0,30.40074591655248,25.36602323131513,-0.6209629153643554,8.102590806434154,-4.5606875,4.690259
y1_d005_JJS_YJD,160.0,YJD-0193,L,116.30890552810119,83.00984037960436,0.45361083536447044,46.41468432173133,0.112018113121991,0.9325383652887487,0.11108818204244064,2,False,False,528.0,34.37776291470447,20.43260447943548,5.3720720270524085,13.68019939270802,1.2586985,10.32814
y1_d006_JJS_YJD,65.0,JJS-2335,L,74.59732040878515,53.24021949792437,0.3818874437178823,-15.303266424220055,0.815271253375517,0.999997842483883,0.9673434437590896,1,False,False,1000.0,27.86969069197618,26.30746759656968,-3.747825832290711,3.480320634100201,-6.0748935,1.2930982
y1_d006_JJS_YJD,109.0,JJS-1890,R,75.27456916522277,53.72357295150484,0.2847607663425089,-68.47073195967823,0.21681999552310222,0.21781844619517346,0.21781844132705586,1,False,False,0.0,27.01771128769497,17.462420105243826,21.53529030571832,25.84708499975704,19.398317,23.847975
y1_d006_JJS_YJD,136.0,YJD-0172,L,108.86940452082676,77.70025734884881,0.9996178817317425,,0.3808039835201229,0.9999865115787082,0.7152556675726218,2,True,False,0.0,31.603169409391924,25.28934996288967,-3.9411018438549577,6.011262812155705,-4.425215,5.6012936
y1_d006_JJS_YJD,202.0,YJD-0025,L,105.74983691259834,75.47381726640938,0.3787275193718246,12.745877165347338,0.26809309602556874,0.3071493215199751,0.2680932380042677,1,False,False,0.0,32.10039245201825,23.26797342852614,9.982346127117228,17.696804334939117,9.504756,17.289282
y1_d006_JJS_YJD,230.0,JJS-2187,L,,,0.46620291270152847,17.386537585407495,0.12029889015310026,0.8787150005447945,0.12600247535221795,1,False,False,0.0,30.76888368904108,52.11339270715003,2.787485143599035,16.390293394607184,2.1881282,15.932314
y1_d006_JJS_YJD,236.0,YJD-0172,L,69.52034908201757,49.61677744477067,0.1895658292746628,54.23322022892535,0.09024766367765281,0.1016810444712135,0.09024785940512273,1,False,False,50.0,31.603169409391924,25.28934996288967,11.574352016624957,19.213432669135305,8.403689,16.47067
y1_d006_JJS_YJD,248.0,JJS-1890,R,91.10536913449826,65.02203864133548,0.9130125914652552,,0.12906414927040843,0.12906414927260046,0.12906414927042642,1,False,False,50.0,27.01771128769497,17.462420105243826,33.22481057151984,36.7440108768004,27.895657,31.77175
y1_d006_JJS_YJD,291.0,JJS-1938,R,113.15237216532282,80.75701778268102,0.6699830409922568,17.16710397414863,0.49773125028611337,0.9541415526961777,0.5833113370489612,2,False,False,0.0,28.5190641431744,14.273528202310786,1.996900309573829,6.943848368548304,1.5234265,6.4996743
y1_d007_JJS_YJD,224.0,YJD-0281,R,89.32894447602541,63.754201697322664,0.16365549405960877,14.825458112172782,0.1205277626160638,0.9603291032396909,0.1358333481758633,1,False,False,50.0,30.83541167227115,26.931626892289525,1.343305492065829,9.740654015840644,0.89027435,9.354023
y1_d007_JJS_YJD,235.0,YJD-0025,L,75.3039831827357,53.744565779935186,0.2652786973273028,-19.708385061472654,0.2188954069898157,0.27225930782060587,0.2582887695333188,1,False,False,50.0,32.10039245201825,23.26797342852614,10.211939023666998,16.784274022198943,7.4974427,14.471578
y1_d007_JJS_YJD,278.0,YJD-0281,L,76.76733988427203,54.78896565337055,0.27812646954960096,-2.084179727360606,0.9893731570738633,0.9999999999889098,0.9999384666460931,1,False,False,0.0,30.83541167227115,26.931626892289525,-12.290447043178824,-1.165139027739818,-15.432316,-3.799306
y1_d007_JJS_YJD,290.0,YJD-0185,L,122.47490581705557,87.41052403699665,0.5879250169080601,-47.04549952968955,0.18283360496202186,0.6985092258647887,0.1829655969366365,1,False,False,0.0,32.23570608623623,20.97063915315545,4.8145380369384565,11.132741279803383,4.7917604,11.112732
y1_d008_JJS_YJD,9.0,JJS-2335,L,125.30949948767653,89.43357779260464,0.318708820577736,106.90833781289984,0.23123753892644625,0.2563557223751961,0.23123758994553612,1,False,False,0.0,27.86969069197618,26.30746759656968,11.576162334958385,18.12576739719576,11.403393,17.964283
y1_d008_JJS_YJD,21.0,YJD-0345,L,54.994790413058546,39.24986442929615,0.22611668469262347,58.54930708336178,0.5937639763421585,0.9999999182499961,0.9477670970180387,1,False,False,0.0,32.661425214197216,25.41590044687382,-6.523544647501012,3.1619789589896623,-9.088858,1.028984
y1_d008_JJS_YJD,40.0,YJD-0193,L,101.41498433753438,72.38002647978524,0.4252722502399028,-18.336765676969662,0.6660212486516349,0.9999953614847726,0.8238279212672237,2,False,False,0.0,34.37776291470447,20.43260447943548,-4.343746598329012,5.015319716625932,-5.5270686,4.0803847
y1_d008_JJS_YJD,90.0,JJS-1834,R,126.24384190304757,90.10041937629668,0.17034236663590563,31.946481672115624,0.13949243111612014,0.9999479073024022,0.5459254724635694,1,False,False,100.0,30.40074591655248,25.36602323131513,-3.161963740486057,6.21410648772836,-4.180476,5.335383
y1_d008_JJS_YJD,112.0,JJS-2517,R,86.7962715867897,61.946629256376475,0.16673841982829052,-24.57821888104081,0.1408267835056694,0.9968020003189949,0.49445020213126767,1,False,False,0.0,29.44506253697732,20.73174890627456,-0.4706767974896086,6.436192610813259,-1.169292,5.787325
y1_d008_JJS_YJD,121.0,YJD-0223,L,104.7819403161264,74.78302801332259,0.9596789736473428,-32.15535753639415,0.9999999912780164,1.0,0.999999999978669,1,False,False,0.0,30.005163409941247,24.437970144837088,-23.91426835222659,-13.96887216339139,-24.695498,-14.665667
y1_d008_JJS_YJD,141.0,YJD-0327,R,112.58305472754148,80.35069507316041,0.17326597784831343,7.684059533290565,0.1217217187933978,0.12628995494320555,0.12172172338289566,1,False,False,450.0,32.92278298691341,25.568318369289607,12.022254219442884,19.78226661849201,11.692285,19.49658
y1_d008_JJS_YJD,221.0,JJS-1834,R,130.26120138569812,92.96761486651421,0.6715875041477182,49.73914153408259,0.2802046874964443,0.9990070205644433,0.34931231190666856,1,False,False,0.0,30.40074591655248,25.36602323131513,1.4380038131748958,10.352711536146217,-1.7216133,7.6111336
y1_d008_MCJ_RZQ,291.0,MCJ-1370,R,111.47858241211235,79.56243152454235,0.179734499367169,7.316327495500445,0.1287939445075603,0.14362872203572472,0.1272764531114628,1,False,False,100.0,28.40159330915475,19.72586918746288,9.649650819905023,14.788902336183613,9.26507,14.427909
y1_d009_GEA_YJD,3.0,GEA-1485,R,120.54203202486414,86.03102911152023,0.17352700239409424,-23.54522752754565,0.12160566964460542,0.1281320443324214,0.12242798988199328,1,False,False,0.0,27.735257639073083,16.673304423077298,15.98148188408046,20.97351660012493,15.289935,20.324991
y1_d009_GEA_YJD,85.0,YJD-0193,R,119.37677477447069,85.19938326361937,0.4110388724517998,45.71553629403934,0.3618452610203551,0.8341046266144096,0.36185466460438137,1,False,False,0.0,34.37776291470447,20.43260447943548,4.064246732043168,12.454448353552426,3.9748433,12.382735
y1_d009_GEA_YJD,158.0,GEA-1485,L,37.86978769975337,27.02772429929297,0.6092273335281164,16.618775808252394,0.17745362141177967,0.17969493634670225,0.1796908337162893,1,False,False,0.0,27.735257639073083,16.673304423077298,17.60831550946728,22.13696182956468,15.449439,20.124044
y1_d009_GEA_YJD,169.0,GEA-2400,R,136.73665449839612,97.58915546850022,0.7106144962438345,9.67111630551517,0.6456150826287387,0.8419355043851735,0.6536273384925051,1,False,False,0.0,28.25635394938364,19.69610045262697,8.601318145036583,14.397714071905469,8.421895,14.229305
y1_d009_GEA_YJD,175.0,GEA-1284,L,103.88097255684555,74.14000597175585,0.21681124389615591,45.84987044055015,0.11855272595818983,0.9481851685031101,0.17000590512017086,1,False,False,0.0,32.00547997095139,16.494646269311488,4.191732610864026,9.781937068768746,0.9458601,6.815434
y1_d009_GEA_YJD,235.0,GEA-1284,L,131.12206369533553,93.58201358849819,0.952016195641199,,0.6670996266032266,0.994371743749032,0.8638963089191389,1,True,False,200.0,32.00547997095139,16.494646269311488,1.0085692949216531,6.872363025500155,0.16758075,6.1045494
y1_d009_GEA_YJD,236.0,GEA-1284,L,104.80309079157772,74.79812313938534,0.2325797135733294,9.923791084438562,0.184359936977324,0.7102274293349979,0.18960387617997793,1,False,False,0.0,32.00547997095139,16.494646269311488,4.930125337698216,10.09831234780561,4.623134,9.816906
y1_d009_GEA_YJD,238.0,GEA-1284,L,128.82468211957843,91.9423689110013,0.2520469938522978,10.585769494995475,0.1685102301883905,0.556948203520602,0.1687062488377324,1,False,False,0.0,32.00547997095139,16.494646269311488,6.408319986542283,11.765527602721315,6.1022277,11.484926
y1_d009_GEA_YJD,247.0,GEA-1563,R,113.26160300055759,80.83497599367269,0.6013659713173687,34.98359079658985,0.5113649380123807,0.5569019714707993,0.5113681128759713,1,False,False,0.0,28.96768323757728,18.06253336538134,12.847631573427176,17.751317531010415,9.415881,14.534932
y1_d010_DYE_RZQ,164.0,DYE-0372,R,114.05579019964107,81.40178858921823,0.22721529757992176,-15.355773162096739,0.15683428283787343,0.17141599298432486,0.15683428362048193,1,False,False,0.0,27.27475898440878,25.272981259976177,16.68058624551522,22.949782553328312,14.398624,20.890331
y1_d010_DYE_RZQ,192.0,RZQ-0333,L,90.96059317802758,64.91871182398758,0.16260247465329858,-20.41212595999241,0.13047576434592828,0.9997880946492286,0.48861459038536825,2,False,False,50.0,33.836951273242235,19.7332904978788,-2.2736766469226284,6.541808076513293,-3.197721,5.772625
y1_d010_DYE_RZQ,214.0,DYE-0095,R,112.3558109602039,80.18851085546613,0.9999589368442167,-20.10941706225276,0.9999969300655436,0.9999999999999941,0.9999999857301018,2,True,False,0.0,30.58103473095258,26.139692485801334,-19.730434418722044,-8.865015169935013,-20.786734,-9.761968
y1_d010_GEA_YJD,7.0,GEA-1284,R,66.38230898820163,47.37715352165221,0.6638234495250437,40.41013239164022,0.5047135524598918,0.8674651371183084,0.5067376800224173,1,False,False,50.0,32.00547997095139,16.494646269311488,7.362009942326256,12.576405585371567,4.402813,9.868139
y1_d010_GEA_YJD,54.0,YJD-0193,R,56.91268369577372,40.618667742683336,0.1983129948702853,23.8281101512257,0.11916242310344499,0.1250175867355394,0.11990380052638128,1,False,False,0.0,34.37776291470447,20.43260447943548,12.39745920460376,20.208468479492275,11.706873,19.638279
y1_d010_GEA_YJD,65.0,GEA-2400,L,117.67130872134055,83.98218958270246,0.9999996543559414,9.56470646802336,0.9999999999999991,1.0,1.0,1,True,False,0.0,28.25635394938364,19.69610045262697,-32.65507471918011,-25.35942412509028,-33.006184,-25.690495
y1_d010_GEA_YJD,73.0,YJD-0020,L,118.15473776568597,84.32721361696511,0.9998607425820657,51.5732467006892,0.5712302533092064,0.9999989953879463,0.8839794899661492,1,True,False,0.0,30.082531877133967,22.37977413804373,-6.1336766784455605,3.108675660154903,-6.442477,2.8427913
y1_d010_GEA_YJD,93.0,GEA-2182,R,54.61417348126281,38.978217554014485,0.19004708023842054,41.30802329350263,0.10539279021933726,0.10543386507850391,0.10539279117439221,1,False,False,450.0,29.46911921032025,15.877541868127308,17.93849026415155,23.50822586007904,15.085468,20.806698
y1_d010_GEA_YJD,149.0,GEA-2182,L,130.36497486541788,93.04167815468688,0.5000237267217362,4.049171342514455,0.39617442025153216,0.6826709572657271,0.40387425129130106,1,False,False,0.0,29.46911921032025,15.877541868127308,7.229837749662644,11.643532581360285,4.1736,8.726293
y1_d010_GEA_YJD,157.0,YJD-0327,L,137.30550682240153,97.99514622562113,0.5317972231908796,-22.412191823124886,0.16289186621764856,0.875677689332199,0.16374941407156318,2,False,False,0.0,32.92278298691341,25.568318369289607,3.370619240422811,11.128063655776934,2.4852524,10.372865
y1_d010_GEA_YJD,181.0,GEA-1485,L,56.45181411657479,40.28974443254287,0.17309061369696854,8.494482021778822,0.12189636850230415,0.12652948192133612,0.12773971953837449,1,False,False,300.0,27.735257639073083,16.673304423077298,11.333223687041931,16.651939035756403,11.032211,16.369436
y1_d011_DYE_RZQ,261.0,DYE-0009,R,122.85290171622202,87.6803002773583,0.8699069781023987,-30.93757151812315,0.6871621517734096,0.9999970539896385,0.9465417042233257,2,False,False,250.0,27.855760277834207,24.211808932366804,-5.284973200736252,2.155431210279695,-5.8010197,1.6693261
y1_d011_DYE_RZQ,263.0,DYE-0009,R,126.66989355194761,90.4044930773437,0.1619634315322559,13.758518749848008,0.11477378697171955,0.11957524735256755,0.11387193854028518,1,False,False,0.0,27.855760277834207,24.211808932366804,16.578066295674525,22.83518434506781,16.145948,22.434164
y1_d011_GEA_YJD,9.0,GEA-1569,R,96.503284122651,68.87453866714797,0.19405738146038054,24.55334705399582,0.1459148621595225,0.7132306278786146,0.14672189822313797,1,False,False,0.0,28.113123314805566,15.256090724622595,5.132158522739692,10.338417569019,4.386949,9.631521
y1_d011_GEA_YJD,12.0,YJD-0327,R,107.40356364312895,76.65408451515987,0.9545649946819618,,0.9494696125369181,0.9999999925794701,0.9884822395643134,1,False,False,0.0,32.92278298691341,25.568318369289607,-6.646770490291607,3.637162948855704,-9.337739,1.4194925
y1_d011_GEA_YJD,37.0,GEA-2234,L,129.63463508600978,92.5204335583572,0.197827407743017,14.63006054284051,0.12671423228427986,0.4827034846766089,0.12692175247274465,1,False,False,0.0,29.31892647260702,20.45043740977235,6.676872922569357,11.885907226099288,6.166826,11.405295
y1_d011_GEA_YJD,68.0,YJD-0066,R,53.3542755847038,38.07902653495108,0.17196021156904584,10.511950832325965,0.12158276226019252,0.12610096541197754,0.12158281939916066,1,False,False,0.0,29.01779887332884,17.942263604323664,12.692461918399326,17.597712322130487,12.463369,17.382566
y1_d011_GEA_YJD,102.0,YJD-0025,L,107.4913892999085,76.71676581817275,0.16150073901137807,7.052038960158825,0.10905229566258104,0.9928228307706449,0.2737368240702466,2,False,False,0.0,32.10039245201825,23.26797342852614,-0.0786212407326516,8.956437401416467,-0.46761444,8.6337
y1_d011_GEA_YJD,174.0,GEA-1485,R,66.34956030260918,47.35378073561034,0.15362261798029297,9.374144186265767,0.10229775783034897,0.10229777093200179,0.10229775794931645,1,False,False,50.0,27.735257639073083,16.673304423077298,17.70016934886543,22.817063595500024,17.271338,22.41588
y1_d011_GEA_YJD,212.0,YJD-0281,R,79.32542845991469,56.614677307837816,0.18779861370031437,25.969754613935947,0.14362176604503984,0.7288113717410538,0.1424276243291581,1,False,False,0.0,30.83541167227115,26.931626892289525,4.633208754650752,12.949128627896515,3.9119372,12.3307705
y1_d013_IXC_QEA,17.0,QEA-0365,L,87.39247177204386,62.372138223102,0.21785617507838184,-5.9405121949967,0.11461597792928269,0.9999597111601405,0.39547253453243325,1,False,False,0.0,31.836479615871127,26.15263095566485,-1.16419012139344,8.671915213026555,-4.3263736,6.0310316
y1_d013_IXC_QEA,21.0,QEA-0235,L,82.62649741900512,58.97065517670322,0.2003355079962139,22.024180680629797,0.1542030518928167,0.9977944842063311,0.43600152187084634,1,False,False,0.0,31.962259388656378,20.38040239413987,1.3813560110558147,8.742838171262415,-1.4099098,6.321996
